epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,52707.8,1.87465,1.0779,1.40935,0.15805,0.11696,0.07753,0.02576,2.58918,3.09622,2.22235,0.000674649,0.000674649,0.000674649
124,53095.4,1.87975,1.07508,1.42565,0.16073,0.11743,0.07758,0.02571,2.58901,3.09618,2.22189,0.00066006,0.00066006,0.00066006
125,53483.9,1.87095,1.06552,1.41382,0.16073,0.11735,0.07765,0.02564,2.58821,3.09411,2.22013,0.000645557,0.000645557,0.000645557
126,53873.4,1.86212,1.05902,1.41263,0.15849,0.11656,0.07828,0.02595,2.58781,3.09595,2.21967,0.000631143,0.000631143,0.000631143
127,54261.1,1.87262,1.06717,1.40699,0.15943,0.11713,0.07888,0.02611,2.58659,3.09419,2.21812,0.000616824,0.000616824,0.000616824
128,54650.6,1.86625,1.05702,1.41221,0.1589,0.11808,0.07867,0.02617,2.58557,3.09595,2.2168,0.000602601,0.000602601,0.000602601
129,55038.8,1.86862,1.06689,1.41192,0.15751,0.11511,0.07915,0.02626,2.58468,3.09618,2.21477,0.000588479,0.000588479,0.000588479
130,55428.1,1.86934,1.06628,1.41104,0.15914,0.11542,0.07885,0.02632,2.58415,3.0971,2.21424,0.00057446,0.00057446,0.00057446
131,55817.6,1.87187,1.05691,1.41035,0.16035,0.11612,0.07876,0.02624,2.58141,3.09588,2.21243,0.000560549,0.000560549,0.000560549
132,56204.5,1.86438,1.0526,1.40378,0.15912,0.11561,0.07878,0.02631,2.58231,3.09803,2.21259,0.000546749,0.000546749,0.000546749
133,56593.4,1.86423,1.05216,1.40339,0.15942,0.11513,0.0786,0.02623,2.58228,3.10017,2.21131,0.000533064,0.000533064,0.000533064
134,56980.1,1.85787,1.04505,1.40069,0.16132,0.11627,0.07851,0.02616,2.58201,3.10253,2.20973,0.000519496,0.000519496,0.000519496
135,57368.5,1.85466,1.05585,1.40503,0.16216,0.11671,0.07817,0.02596,2.58139,3.10124,2.20769,0.000506049,0.000506049,0.000506049
136,57757.5,1.86655,1.05643,1.40566,0.16485,0.11736,0.0782,0.02601,2.58087,3.09931,2.20646,0.000492726,0.000492726,0.000492726
137,58145.2,1.87327,1.05813,1.39692,0.16418,0.11506,0.07828,0.026,2.58067,3.10116,2.20556,0.000479531,0.000479531,0.000479531
138,58531.5,1.87333,1.05728,1.39523,0.16514,0.11597,0.07849,0.02608,2.5795,3.09921,2.20423,0.000466467,0.000466467,0.000466467
139,58919,1.86466,1.04277,1.39825,0.1644,0.11576,0.07906,0.02621,2.57904,3.0993,2.20356,0.000453537,0.000453537,0.000453537
140,59303.5,1.85568,1.05206,1.40294,0.16852,0.11457,0.07843,0.02609,2.5773,3.09889,2.20159,0.000440745,0.000440745,0.000440745
141,59689.8,1.84897,1.04232,1.39246,0.16925,0.11461,0.07864,0.02606,2.57517,3.09963,2.2001,0.000428093,0.000428093,0.000428093
142,60077.2,1.86366,1.04825,1.39631,0.17088,0.11477,0.07857,0.02613,2.57413,3.10109,2.19889,0.000415584,0.000415584,0.000415584
143,60466.1,1.85386,1.03692,1.38935,0.17073,0.11449,0.07863,0.02616,2.57347,3.10283,2.19752,0.000403222,0.000403222,0.000403222
144,60853.2,1.8502,1.04682,1.39324,0.1715,0.11453,0.07815,0.02603,2.57486,3.10471,2.19857,0.00039101,0.00039101,0.00039101
145,61240.9,1.86134,1.04273,1.39835,0.17239,0.11447,0.07819,0.02608,2.57541,3.10527,2.19842,0.00037895,0.00037895,0.00037895
146,61625.7,1.86732,1.04233,1.39662,0.17367,0.11469,0.07783,0.02587,2.57438,3.10577,2.19621,0.000367046,0.000367046,0.000367046
147,62016.1,1.86743,1.03281,1.38906,0.17347,0.11445,0.07831,0.02607,2.57438,3.10526,2.19521,0.000355301,0.000355301,0.000355301
148,62402.5,1.86015,1.0489,1.39446,0.17517,0.11509,0.07774,0.02575,2.57468,3.10465,2.19448,0.000343718,0.000343718,0.000343718
149,62790.6,1.85999,1.03998,1.38713,0.17411,0.11481,0.07794,0.02604,2.57343,3.10581,2.19257,0.000332298,0.000332298,0.000332298
150,63180.7,1.85307,1.04022,1.37491,0.1777,0.11444,0.07749,0.02588,2.57268,3.10448,2.19126,0.000321046,0.000321046,0.000321046
151,63569.8,1.85105,1.04058,1.386,0.17902,0.11458,0.07756,0.02583,2.57151,3.10504,2.18993,0.000309964,0.000309964,0.000309964
152,63958.7,1.84255,1.04274,1.38036,0.17929,0.11456,0.07744,0.02574,2.57574,3.10169,2.19311,0.000299055,0.000299055,0.000299055
153,64346.6,1.83981,1.03148,1.37533,0.17768,0.11252,0.07764,0.02581,2.57546,3.10027,2.19235,0.000288321,0.000288321,0.000288321
154,64731.2,1.84241,1.03743,1.38181,0.17752,0.11263,0.07792,0.02587,2.57517,3.10093,2.19181,0.000277765,0.000277765,0.000277765
155,65116.9,1.85176,1.03818,1.38218,0.17701,0.11271,0.07819,0.02594,2.57449,3.09986,2.19071,0.00026739,0.00026739,0.00026739
156,65505.1,1.84704,1.02173,1.3791,0.17788,0.11308,0.07895,0.02612,2.57297,3.09663,2.18935,0.000257198,0.000257198,0.000257198
157,65893.4,1.85502,1.03601,1.37417,0.17809,0.11322,0.07886,0.02609,2.57259,3.09717,2.18848,0.000247192,0.000247192,0.000247192
158,66280.8,1.84182,1.02158,1.37714,0.17835,0.11363,0.07892,0.02616,2.57204,3.09605,2.18794,0.000237374,0.000237374,0.000237374
159,66669,1.84355,1.02825,1.37782,0.1783,0.11406,0.07907,0.02614,2.57173,3.09415,2.18776,0.000227747,0.000227747,0.000227747
160,67055.8,1.85574,1.03846,1.38474,0.18066,0.1146,0.07878,0.02605,2.57232,3.09284,2.18791,0.000218312,0.000218312,0.000218312
161,67443.4,1.84313,1.02762,1.37719,0.17985,0.11505,0.079,0.02611,2.56927,3.09757,2.18562,0.000209073,0.000209073,0.000209073
162,67831.1,1.84279,1.01949,1.37305,0.17572,0.11507,0.07853,0.02597,2.57028,3.09754,2.18588,0.000200032,0.000200032,0.000200032
163,68217.3,1.84113,1.01902,1.37087,0.17962,0.11493,0.0792,0.02621,2.57419,3.09266,2.18813,0.00019119,0.00019119,0.00019119
164,68607.8,1.83975,1.01559,1.37826,0.17834,0.11505,0.0792,0.02624,2.57068,3.09731,2.18543,0.000182551,0.000182551,0.000182551
165,68996.7,1.8412,1.01733,1.37336,0.17154,0.11567,0.07884,0.02617,2.57512,3.09211,2.18801,0.000174115,0.000174115,0.000174115
166,69384.3,1.83569,1.01649,1.37179,0.17253,0.11515,0.07916,0.02625,2.57567,3.09264,2.18832,0.000165886,0.000165886,0.000165886
167,69783.9,1.8503,1.02372,1.38495,0.17205,0.11562,0.07938,0.02622,2.57669,3.09258,2.18857,0.000157865,0.000157865,0.000157865
168,70195.5,1.85196,1.02829,1.37638,0.17091,0.11566,0.07861,0.02619,2.57668,3.09236,2.18791,0.000150055,0.000150055,0.000150055
169,70597.3,1.83307,1.01816,1.36832,0.17139,0.11574,0.07885,0.02606,2.57703,3.09192,2.18762,0.000142456,0.000142456,0.000142456
170,70998.9,1.83735,1.00919,1.38057,0.1708,0.1159,0.07895,0.02621,2.57684,3.09133,2.18716,0.000135072,0.000135072,0.000135072
171,71399.1,1.84888,1.00146,1.37687,0.17304,0.11464,0.07948,0.02631,2.57697,3.09214,2.18659,0.000127904,0.000127904,0.000127904
172,71801.2,1.8412,1.01166,1.37536,0.17118,0.11391,0.07943,0.02633,2.57688,3.09286,2.18593,0.000120953,0.000120953,0.000120953
173,72201.6,1.85321,1.02129,1.38407,0.17031,0.11425,0.07955,0.02627,2.577,3.09594,2.18627,0.000114221,0.000114221,0.000114221
174,72602.2,1.84719,1.01488,1.37544,0.16849,0.1156,0.07953,0.02623,2.58059,3.09201,2.18793,0.000107711,0.000107711,0.000107711
175,73001.1,1.85046,1.01581,1.37983,0.16803,0.11567,0.07937,0.02616,2.58109,3.09368,2.18778,0.000101423,0.000101423,0.000101423
176,73400.4,1.84034,1.01673,1.37667,0.16986,0.11464,0.07944,0.02615,2.58137,3.09335,2.1876,9.53593e-05,9.53593e-05,9.53593e-05
177,73801.7,1.83538,1.01784,1.36964,0.16801,0.11469,0.07939,0.02616,2.58215,3.0927,2.188,8.95213e-05,8.95213e-05,8.95213e-05
