epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,24568.1,1.66706,1.023,1.1021,0.12651,0.07473,0.05293,0.01706,2.60108,3.17901,1.56868,1.61814e-05,1.61814e-05,1.61814e-05
137,24746.1,1.65457,1.01379,1.09705,0.11687,0.07708,0.05403,0.01766,2.60997,3.16513,1.57275,1.61531e-05,1.61531e-05,1.61531e-05
138,24924.9,1.65278,1.01054,1.09751,0.1186,0.07683,0.05573,0.01878,2.60212,3.16158,1.56921,1.61249e-05,1.61249e-05,1.61249e-05
139,25103.5,1.66053,1.00918,1.09915,0.13641,0.07442,0.05678,0.01941,2.60343,3.16756,1.57492,1.60966e-05,1.60966e-05,1.60966e-05
140,25282.6,1.6648,1.00958,1.10029,0.08974,0.07492,0.05654,0.01906,2.60707,3.162,1.5779,1.60683e-05,1.60683e-05,1.60683e-05
141,25461.4,1.65894,1.01059,1.09873,0.0982,0.07456,0.05626,0.0189,2.61911,3.15137,1.5798,1.604e-05,1.604e-05,1.604e-05
142,25640.1,1.65745,1.01174,1.09356,0.337,0.07288,0.05446,0.01834,2.61512,3.19684,1.58419,1.60117e-05,1.60117e-05,1.60117e-05
143,25819,1.65329,1.00864,1.09807,0.0982,0.07621,0.054,0.01815,2.61369,3.21672,1.58342,1.59834e-05,1.59834e-05,1.59834e-05
144,25997.8,1.6454,0.99905,1.09068,0.08456,0.07372,0.05494,0.01828,2.61656,3.21403,1.57725,1.59551e-05,1.59551e-05,1.59551e-05
145,26176.6,1.6674,1.00941,1.10275,0.33497,0.07308,0.05478,0.01799,2.62483,3.20006,1.57437,1.59269e-05,1.59269e-05,1.59269e-05
146,26355.6,1.65821,1.01581,1.0983,0.33306,0.07296,0.054,0.01819,2.62579,3.18404,1.57293,1.58986e-05,1.58986e-05,1.58986e-05
147,26533.5,1.63962,0.98514,1.09338,0.33248,0.07263,0.05256,0.01755,2.62973,3.18363,1.57811,1.58703e-05,1.58703e-05,1.58703e-05
148,26712.6,1.65405,1.00002,1.09608,0.33288,0.07168,0.05126,0.01698,2.63183,3.18772,1.58537,1.5842e-05,1.5842e-05,1.5842e-05
149,26891.3,1.65029,1.00484,1.09408,0.34954,0.0716,0.05093,0.017,2.62761,3.19213,1.58782,1.58137e-05,1.58137e-05,1.58137e-05
150,27070.2,1.65563,1.00445,1.0965,0.33141,0.07112,0.05109,0.01705,2.62028,3.19015,1.58593,1.57854e-05,1.57854e-05,1.57854e-05
151,27248.3,1.6451,1.0002,1.09347,0.33349,0.07125,0.05249,0.01737,2.61797,3.18199,1.58077,1.57571e-05,1.57571e-05,1.57571e-05
152,27426.9,1.65626,1.00151,1.09766,0.34853,0.07373,0.05432,0.01818,2.61623,3.15667,1.57408,1.57289e-05,1.57289e-05,1.57289e-05
153,27605.6,1.65696,1.00548,1.0969,0.34787,0.07496,0.05562,0.01871,2.61031,3.13898,1.56951,1.57006e-05,1.57006e-05,1.57006e-05
154,27784,1.65098,1.00127,1.09697,0.35138,0.07594,0.05691,0.01931,2.60905,3.13352,1.56937,1.56723e-05,1.56723e-05,1.56723e-05
155,27962.8,1.65735,0.99788,1.09899,0.34246,0.07503,0.05707,0.01946,2.61202,3.13467,1.57176,1.5644e-05,1.5644e-05,1.5644e-05
156,28141.6,1.65422,0.99927,1.09831,0.35588,0.07595,0.05704,0.01958,2.61277,3.1357,1.5721,1.56157e-05,1.56157e-05,1.56157e-05
157,28320.7,1.6475,1.00149,1.09226,0.35823,0.07659,0.05848,0.01978,2.61001,3.13426,1.57263,1.55874e-05,1.55874e-05,1.55874e-05
158,28499.5,1.65489,0.99872,1.09595,0.35539,0.07652,0.05784,0.01947,2.61262,3.13354,1.57423,1.55591e-05,1.55591e-05,1.55591e-05
159,28677.9,1.65018,0.99844,1.0984,0.34734,0.07519,0.05698,0.01915,2.61056,3.13294,1.57162,1.55309e-05,1.55309e-05,1.55309e-05
160,28856.6,1.65142,0.99847,1.09566,0.35144,0.07527,0.05568,0.01879,2.61806,3.11133,1.5729,1.55026e-05,1.55026e-05,1.55026e-05
161,29035.2,1.65718,0.99759,1.09759,0.34927,0.07356,0.05301,0.0174,2.62781,3.12567,1.5805,1.54743e-05,1.54743e-05,1.54743e-05
162,29213.6,1.65694,1.00155,1.09693,0.34967,0.07313,0.05199,0.01704,2.6293,3.13382,1.58273,1.5446e-05,1.5446e-05,1.5446e-05
163,29392.2,1.65766,0.9995,1.10055,0.33605,0.07234,0.05136,0.01667,2.62883,3.14121,1.58517,1.54177e-05,1.54177e-05,1.54177e-05
164,29571.1,1.65442,0.99422,1.09828,0.35614,0.0724,0.05145,0.01676,2.62244,3.14889,1.58474,1.53894e-05,1.53894e-05,1.53894e-05
165,29749.5,1.64843,0.9983,1.09264,0.33376,0.07187,0.05102,0.01669,2.62162,3.15029,1.58537,1.53611e-05,1.53611e-05,1.53611e-05
166,29928.4,1.64972,0.98728,1.09493,0.33435,0.07275,0.05147,0.01675,2.62166,3.14576,1.58503,1.53329e-05,1.53329e-05,1.53329e-05
